frame,time_sec,hand,normalized_distance,head_scale_px,head_source,wrist_x,wrist_y,head_cx,head_cy,c0_x,c0_y,c4_x,c4_y,c8_x,c8_y,c12_x,c12_y,c16_x,c16_y,c20_x,c20_y
3612,120.400,Right,2.7147,149.23,ear,202.12,375.66,740.49,272.54,202.12,375.66,343.37,192.49,267.24,92.38,232.87,74.75,180.93,77.71,141.16,106.21
3613,120.433,Right,2.7481,148.21,ear,200.48,374.81,740.79,271.17,200.48,374.81,341.12,192.78,262.67,92.66,232.70,76.34,181.77,79.17,141.85,106.65
3614,120.467,Right,2.6751,150.51,ear,198.93,373.11,738.09,270.74,198.93,373.11,342.91,193.70,262.73,92.41,232.10,76.37,181.37,78.83,140.22,106.66
3615,120.500,Right,2.6844,149.49,ear,195.75,372.02,735.86,270.53,195.75,372.02,342.22,192.56,262.15,93.44,230.38,73.78,179.29,78.08,139.52,106.60
3616,120.533,Right,2.6752,150.01,ear,196.28,374.30,735.60,267.16,196.28,374.30,341.23,192.86,260.81,93.65,229.37,74.19,178.25,78.77,138.89,107.94
3617,120.567,Right,2.6596,151.71,ear,197.46,372.76,733.83,264.55,197.46,372.76,336.67,193.29,259.80,95.44,229.15,76.85,176.03,78.94,135.91,108.21
3618,120.600,Right,2.6373,152.58,ear,194.93,372.76,733.05,264.05,194.93,372.76,336.88,193.58,260.36,94.51,228.39,75.66,172.45,77.74,133.35,106.26
3619,120.633,Right,2.6327,154.42,ear,195.38,373.25,733.01,268.51,195.38,373.25,333.48,193.32,259.94,94.34,230.68,75.72,168.99,74.98,131.70,106.71
3620,120.667,Right,2.5866,156.67,ear,193.63,372.55,731.34,267.89,193.63,372.55,332.99,193.46,262.59,94.16,233.74,80.42,163.26,76.16,129.12,106.55
3621,120.700,Right,2.5898,156.41,ear,193.64,374.15,732.08,273.31,193.64,374.15,335.02,193.09,266.27,92.91,237.30,81.96,157.70,70.12,127.46,102.38
3622,120.733,Right,2.5457,157.50,ear,195.58,374.40,730.50,267.48,195.58,374.40,336.08,195.34,268.27,92.87,241.74,82.45,154.93,68.37,127.21,101.70
3623,120.767,Right,2.5268,157.33,ear,199.00,373.77,730.37,266.91,199.00,373.77,339.10,196.51,270.41,93.70,244.28,85.34,155.83,68.69,127.59,100.21
3624,120.800,Right,2.4939,157.99,ear,198.49,374.60,730.25,264.41,198.49,374.60,342.25,195.84,273.55,97.31,249.16,86.87,156.75,66.52,129.75,97.23
3625,120.833,Right,2.4776,157.69,ear,200.55,376.30,729.60,265.66,200.55,376.30,345.02,196.88,279.00,97.26,253.53,89.79,159.56,67.23,132.95,95.63
3626,120.867,Right,2.4977,154.65,ear,205.32,376.57,728.44,264.07,205.32,376.57,347.60,199.51,277.93,99.79,256.61,91.37,161.99,67.78,135.48,95.06
3627,120.900,Right,2.4476,156.90,ear,201.65,374.51,727.72,268.32,201.65,374.51,349.85,199.87,280.75,101.04,260.80,91.62,163.53,68.02,135.48,98.44
3628,120.933,Right,2.4196,156.88,ear,200.44,373.58,728.13,269.27,200.44,373.58,355.08,199.10,286.61,98.65,264.41,86.82,168.10,67.12,137.21,95.72
3629,120.967,Right,2.4227,157.72,ear,199.17,373.38,728.81,279.49,199.17,373.38,355.08,199.94,289.09,98.89,265.44,84.31,169.19,66.29,139.59,95.04
3630,121.000,Right,2.4123,158.11,ear,200.22,373.04,728.78,280.36,200.22,373.04,355.73,200.98,289.39,101.89,265.40,86.00,171.35,67.81,139.23,96.82
3631,121.033,Right,2.4035,157.21,ear,198.00,371.53,726.50,280.56,198.00,371.53,357.19,200.61,289.42,101.03,265.17,83.62,171.54,67.09,140.38,94.67
3632,121.067,Right,2.4227,156.72,ear,198.64,370.22,727.79,280.41,198.64,370.22,356.73,199.93,290.75,102.34,265.07,83.75,174.09,67.12,142.13,93.89
3633,121.100,Right,2.4318,157.44,ear,199.97,369.64,728.75,288.93,199.97,369.64,356.67,198.65,291.82,104.10,265.00,86.62,178.31,71.71,147.39,98.00
3634,121.133,Right,2.4753,155.10,ear,200.38,367.18,728.74,288.61,200.38,367.18,355.72,197.82,291.06,102.66,267.27,86.53,182.49,73.76,153.13,98.22
3635,121.167,Right,2.4833,153.81,ear,199.29,365.92,727.96,282.46,199.29,365.92,355.50,197.82,291.18,103.29,265.77,86.37,183.12,74.09,152.78,98.74
3636,121.200,Right,2.4724,154.32,ear,198.58,366.71,727.55,282.32,198.58,366.71,355.39,198.29,292.17,103.07,267.32,88.44,183.06,73.57,155.33,100.79
3637,121.233,Right,2.3972,155.37,ear,200.12,368.78,725.39,277.78,200.12,368.78,360.56,202.85,297.85,104.81,276.73,96.37,192.15,79.38,162.04,96.90
3638,121.267,Right,2.3963,153.46,ear,200.29,365.47,725.44,271.02,200.29,365.47,362.73,210.44,315.06,116.15,287.18,95.18,203.18,81.82,162.04,97.77
3639,121.300,Right,2.3429,153.36,ear,200.80,365.06,725.82,267.39,200.80,365.06,370.33,215.09,333.08,122.63,306.34,103.75,218.83,87.62,173.37,102.01
3640,121.333,Right,2.4214,144.88,ear,196.47,363.80,723.51,276.32,196.47,363.80,377.59,217.99,334.77,129.29,312.13,105.78,223.60,90.97,173.72,104.60
3641,121.367,Right,2.3653,145.17,ear,200.13,359.15,723.73,274.09,200.13,359.15,383.85,225.21,347.07,129.96,315.98,110.66,220.19,90.32,164.37,104.27
3642,121.400,Right,2.3406,145.27,ear,204.27,358.60,723.11,275.84,204.27,358.60,386.45,228.11,349.46,127.91,320.30,109.62,219.76,91.71,157.04,106.67
3643,121.433,Right,2.3386,145.25,ear,202.83,356.12,724.72,275.44,202.83,356.12,388.19,229.27,349.22,127.10,321.90,110.28,218.87,90.75,162.52,107.04
3644,121.467,Right,2.3178,145.55,ear,203.84,358.77,726.58,274.67,203.84,358.77,392.34,228.84,347.98,126.43,321.81,109.78,222.37,86.52,174.70,102.10
3645,121.500,Right,2.2878,146.46,ear,203.45,358.47,727.64,275.04,203.45,358.47,394.61,238.00,347.60,123.58,320.38,105.87,216.45,83.57,176.26,101.96
3646,121.533,Right,2.2482,148.97,ear,202.53,359.17,728.37,275.15,202.53,359.17,395.44,238.74,346.63,123.94,320.66,105.52,217.76,84.85,175.89,101.73
3647,121.567,Right,2.2176,150.25,ear,203.82,361.77,729.33,275.77,203.82,361.77,398.07,240.04,343.74,125.62,319.20,104.88,209.41,79.92,166.77,102.42
3648,121.600,Right,2.1330,152.10,ear,201.59,366.12,727.94,274.47,201.59,366.12,404.57,248.26,348.82,140.58,318.19,104.20,201.67,79.33,155.64,99.91
3649,121.633,Right,2.0469,154.74,ear,201.76,364.56,725.88,275.66,201.76,364.56,409.36,264.02,350.84,138.48,319.59,106.86,198.48,81.02,153.94,100.42
3650,121.667,Right,1.9352,160.00,ear,202.69,362.15,720.41,276.51,202.69,362.15,411.05,263.35,349.54,141.18,318.14,108.35,198.80,80.81,154.15,100.26
3651,121.700,Right,1.8728,163.08,ear,201.63,365.43,715.79,276.96,201.63,365.43,410.45,270.57,347.54,141.31,318.00,109.81,197.50,79.08,152.79,100.21
3652,121.733,Right,1.8439,164.99,ear,203.36,365.28,712.33,278.17,203.36,365.28,408.17,272.36,343.22,142.08,317.80,111.21,198.06,80.24,153.70,100.78
3653,121.767,Right,1.7516,168.86,ear,203.12,362.68,706.58,279.34,203.12,362.68,410.95,269.92,337.40,138.85,310.19,108.86,191.80,81.27,148.49,103.32
3654,121.800,Right,1.7681,170.22,ear,199.84,368.29,704.34,279.70,199.84,368.29,403.46,271.95,337.89,137.49,310.45,106.74,187.95,81.56,143.47,100.12
3655,121.833,Right,1.7593,170.11,ear,198.27,364.35,704.60,281.09,198.27,364.35,405.46,272.59,333.02,135.45,304.88,108.41,185.84,80.88,136.89,103.29
3656,121.867,Right,1.7499,170.61,ear,196.70,365.98,704.33,282.35,196.70,365.98,406.20,266.37,327.01,131.74,299.41,107.81,184.56,80.05,134.88,103.19
3657,121.900,Right,1.7472,171.09,ear,198.10,365.27,704.07,282.95,198.10,365.27,405.71,264.55,327.79,131.72,299.42,108.37,185.55,81.12,135.10,103.23
3658,121.933,Right,1.7458,171.76,ear,197.94,366.90,702.58,284.02,197.94,366.90,403.24,266.66,326.28,133.22,300.21,104.89,182.35,79.27,135.30,101.79
3659,121.967,Right,1.7507,171.86,ear,198.08,367.84,702.73,284.10,198.08,367.84,402.61,262.57,325.52,130.51,301.16,104.58,182.02,80.47,135.29,103.10
3660,122.000,Right,1.7425,171.80,ear,197.32,367.15,702.10,284.75,197.32,367.15,403.42,264.66,325.57,129.23,300.38,105.72,183.64,80.11,139.22,104.33
3661,122.033,Right,1.7370,172.15,ear,198.80,367.77,701.92,285.62,198.80,367.77,404.08,259.07,326.67,127.30,301.89,100.69,186.46,79.53,146.41,104.40
3662,122.067,Right,1.7357,172.39,ear,197.81,369.95,701.71,285.58,197.81,369.95,403.64,259.53,328.61,126.81,303.82,99.72,190.66,77.49,150.07,105.16
3663,122.100,Right,1.7131,174.23,ear,198.59,368.93,700.97,284.76,198.59,368.93,404.24,252.50,329.83,125.72,307.05,93.92,194.42,77.97,154.60,104.84
3664,122.133,Right,1.7213,175.31,ear,199.91,367.62,700.94,283.28,199.91,367.62,401.08,249.32,332.27,122.78,307.95,92.59,195.25,75.46,155.19,104.47
3665,122.167,Right,1.7183,175.21,ear,200.74,364.25,700.51,283.45,200.74,364.25,401.87,245.36,334.04,121.41,308.76,92.00,193.71,74.45,147.65,101.13
3666,122.200,Right,1.7245,174.39,ear,200.60,364.18,700.39,283.26,200.60,364.18,402.62,241.08,332.05,121.45,308.40,93.01,192.12,73.05,136.10,98.28
3667,122.233,Right,1.7269,174.30,ear,200.36,362.46,700.03,282.69,200.36,362.46,402.11,239.68,330.58,119.72,308.32,92.44,189.20,70.72,131.85,96.19
3668,122.267,Right,1.7357,173.91,ear,200.23,360.74,700.26,283.39,200.23,360.74,401.62,239.52,330.73,121.00,308.02,93.27,190.18,72.33,131.41,97.86
3669,122.300,Right,1.7550,174.18,ear,200.35,363.67,700.22,283.36,200.35,363.67,397.85,238.48,330.26,120.06,308.89,92.71,186.12,69.93,131.20,96.13
3670,122.333,Right,1.7540,174.06,ear,200.86,361.46,700.18,283.51,200.86,361.46,398.28,238.00,330.12,118.61,308.74,90.06,184.82,69.18,129.47,94.56
3671,122.367,Right,1.7271,176.21,ear,202.31,365.36,699.38,283.43,202.31,365.36,398.46,237.95,327.67,120.05,305.65,90.50,184.77,70.11,127.56,92.60
3672,122.400,Right,1.7551,176.08,ear,201.61,367.21,699.43,283.26,201.61,367.21,393.93,236.55,326.20,118.90,305.68,89.28,177.26,65.80,125.83,92.75
3673,122.433,Right,1.7658,176.07,ear,202.04,368.63,699.54,283.28,202.04,368.63,392.61,233.77,319.07,116.15,294.02,88.87,174.44,66.43,129.96,94.13
3674,122.467,Right,1.7663,176.31,ear,201.82,367.88,698.97,283.02,201.82,367.88,391.50,233.58,320.37,111.14,294.54,90.12,170.87,64.28,133.12,93.67
3675,122.500,Right,1.7944,175.87,ear,201.26,366.69,699.06,283.23,201.26,366.69,387.70,231.88,317.21,112.38,288.97,91.35,170.93,64.23,138.39,91.18
3676,122.533,Right,1.8147,174.40,ear,201.02,364.74,699.51,283.73,201.02,364.74,387.32,231.73,308.72,115.46,284.76,93.64,169.73,66.10,140.66,93.59
3677,122.567,Right,1.8351,174.63,ear,199.06,366.37,698.66,283.63,199.06,366.37,382.33,232.39,307.54,118.14,281.77,94.51,169.85,67.58,142.55,93.49
3678,122.600,Right,1.8631,173.89,ear,197.98,368.03,699.22,283.60,197.98,368.03,379.52,231.15,307.19,119.34,277.61,97.91,170.26,71.75,143.82,96.65
3679,122.633,Right,1.8615,173.90,ear,198.36,367.84,698.80,284.57,198.36,367.84,379.45,231.63,307.60,119.10,278.43,99.11,169.34,72.44,144.23,95.40
3680,122.667,Right,1.8712,173.59,ear,199.26,367.62,698.70,284.89,199.26,367.62,378.69,229.15,304.42,118.96,276.93,98.32,169.67,73.84,144.44,94.78
3681,122.700,Right,1.8715,173.73,ear,198.96,367.96,698.63,285.80,198.96,367.96,379.00,226.18,301.76,122.39,275.37,100.02,170.41,73.83,145.34,93.91
3682,122.733,Right,1.8765,173.17,ear,198.17,368.65,696.65,285.83,198.17,368.65,377.16,226.52,301.11,124.82,273.22,99.53,170.72,75.11,144.89,96.18
3683,122.767,Right,1.8823,173.05,ear,199.26,368.27,696.26,285.92,199.26,368.27,376.07,226.09,300.85,124.13,272.21,100.18,170.20,75.43,145.22,96.75
3684,122.800,Right,1.8666,174.31,ear,199.48,366.42,695.71,285.48,199.48,366.42,376.04,224.88,299.70,124.50,269.50,100.24,169.06,75.65,143.54,97.75
3685,122.833,Right,1.8995,171.38,ear,198.58,362.97,693.62,285.51,198.58,362.97,373.49,226.39,296.61,123.54,266.49,102.53,167.27,77.78,141.22,97.54
3686,122.867,Right,1.9185,171.07,ear,198.39,363.04,692.85,285.68,198.39,363.04,370.95,221.72,293.50,121.27,266.21,100.82,165.59,77.82,139.33,97.22
3687,122.900,Right,1.9218,170.67,ear,197.13,364.07,691.79,286.15,197.13,364.07,370.10,222.20,294.09,119.86,265.26,100.34,165.11,76.65,139.48,96.84
3688,122.933,Right,1.9422,170.78,ear,197.24,365.84,691.71,286.87,197.24,365.84,366.50,221.64,291.27,119.49,265.05,100.73,164.23,75.92,138.99,97.51
3689,122.967,Right,1.9440,170.73,ear,196.50,363.89,690.89,286.80,196.50,363.89,365.72,220.22,288.74,117.65,264.01,101.91,165.81,75.19,137.96,98.11
3690,123.000,Right,1.9276,171.96,ear,197.13,362.98,689.63,286.60,197.13,362.98,365.06,219.40,289.18,118.16,264.14,101.16,164.50,75.58,138.57,98.06
3691,123.033,Right,1.9192,172.27,ear,196.70,366.15,689.31,286.65,196.70,366.15,365.64,219.19,287.32,119.33,264.07,101.92,165.51,75.44,139.04,98.55
3692,123.067,Right,1.9109,172.21,ear,197.56,369.25,689.36,286.90,197.56,369.25,366.98,220.82,287.40,120.58,264.77,100.94,165.54,75.50,139.23,97.59
3693,123.100,Right,1.8913,173.18,ear,196.99,368.40,688.22,286.84,196.99,368.40,367.42,220.79,289.24,121.26,263.02,101.15,168.25,76.38,137.42,99.33
3694,123.133,Right,1.9226,172.08,ear,194.69,367.23,687.64,287.06,194.69,367.23,363.73,219.64,287.21,118.74,263.11,100.38,169.12,76.56,138.14,99.82
3695,123.167,Right,1.9323,172.58,ear,193.89,365.82,687.06,287.38,193.89,365.82,360.82,218.26,288.12,121.78,261.95,99.42,169.16,76.41,137.06,99.22
3696,123.200,Right,1.9416,172.95,ear,195.61,367.83,686.57,287.08,195.61,367.83,357.89,218.32,279.86,115.51,253.51,97.09,166.88,74.07,134.98,95.03
3697,123.233,Right,2.0167,172.52,ear,194.68,366.67,686.54,287.18,194.68,366.67,345.65,217.59,261.76,102.49,239.75,83.61,165.28,62.94,138.91,89.46
3698,123.267,Right,2.0903,172.31,ear,200.16,364.29,686.24,288.15,200.16,364.29,332.70,219.27,255.24,104.96,225.96,79.99,175.03,61.44,150.92,86.60
3699,123.300,Right,2.1511,171.78,ear,206.57,368.09,685.79,288.62,206.57,368.09,321.83,224.79,241.16,95.82,221.69,68.73,203.77,72.20,181.17,93.48
3700,123.333,Right,2.2473,170.15,ear,199.40,377.09,684.76,291.07,199.40,377.09,308.31,223.97,239.40,79.79,229.76,62.90,219.58,70.89,212.85,101.67
3701,123.367,Right,2.3532,171.08,ear,197.48,378.31,684.38,291.59,197.48,378.31,286.85,227.95,259.59,91.46,217.43,56.75,229.58,60.90,244.70,114.97
3702,123.400,Right,2.3621,170.95,ear,195.19,385.17,684.62,292.52,195.19,385.17,285.12,233.75,245.26,88.92,219.05,53.37,240.20,66.60,251.66,107.35
3703,123.433,Left,2.4659,171.71,ear,174.06,380.94,684.43,292.62,174.06,380.94,264.74,236.55,247.76,97.10,238.37,66.46,221.26,52.12,182.66,89.75
3704,123.467,Left,2.5493,172.82,ear,154.76,373.25,684.19,291.22,154.76,373.25,250.69,212.57,272.52,100.77,258.91,86.22,226.59,63.09,159.29,93.61
3705,123.500,Right,2.5062,172.14,ear,178.62,355.61,686.38,290.83,178.62,355.61,184.01,180.16,148.99,92.41,192.73,38.55,277.79,82.93,284.11,134.99
3706,123.533,Right,2.5339,172.50,ear,175.91,367.20,686.19,291.12,175.91,367.20,219.67,173.53,138.47,97.11,182.76,42.51,271.00,83.37,278.60,133.23
3707,123.567,Right,2.5298,172.81,ear,177.04,352.87,686.10,291.73,177.04,352.87,215.86,146.07,124.26,92.58,162.40,38.18,263.40,80.75,282.07,124.73
3708,123.600,Right,2.6189,172.41,ear,173.48,336.36,687.24,291.66,173.48,336.36,155.54,123.80,130.18,74.52,147.24,35.54,243.83,73.33,266.67,127.34
3709,123.633,Right,2.7336,171.39,ear,197.59,359.45,687.01,291.63,197.59,359.45,201.82,190.13,120.84,73.12,111.32,40.49,210.22,61.70,252.93,115.34
3710,123.667,Right,2.7935,169.97,ear,198.86,361.86,689.13,290.80,198.86,361.86,191.53,175.77,106.81,51.78,95.86,35.04,208.50,57.04,248.43,114.06
3711,123.700,Right,2.8425,169.46,ear,200.78,356.20,691.87,291.96,200.78,356.20,182.81,160.21,81.88,46.30,84.32,23.26,188.82,46.57,245.61,110.64
3712,123.733,Right,2.8553,168.34,ear,201.81,346.49,694.62,289.95,201.81,346.49,160.16,122.34,76.96,23.82,84.31,13.52,192.89,47.78,249.38,108.83
3713,123.767,Right,2.8425,168.18,ear,203.77,353.94,695.20,288.76,203.77,353.94,175.55,122.29,82.56,32.00,86.93,22.04,198.75,52.15,250.94,112.19
3714,123.800,Right,2.8834,166.36,ear,189.73,361.70,698.89,288.32,189.73,361.70,166.24,133.13,74.63,40.62,93.20,17.73,200.72,40.43,251.02,116.55
3715,123.833,Right,2.7539,165.72,ear,189.51,359.78,700.34,283.59,189.51,359.78,184.98,93.57,91.70,37.81,149.58,14.60,234.67,57.98,265.04,146.51
3716,123.867,Right,2.7366,162.69,ear,200.67,362.14,705.87,279.74,200.67,362.14,227.78,136.08,116.87,47.36,224.99,70.53,264.47,110.79,274.52,169.51
3717,123.900,Right,2.5926,161.97,ear,187.02,356.11,705.39,275.69,187.02,356.11,252.63,136.35,151.64,38.32,257.82,50.11,284.96,157.68,292.78,197.65
3718,123.933,Right,2.2594,161.02,ear,194.05,361.62,708.52,274.15,194.05,361.62,248.29,161.80,165.95,48.62,283.66,47.45,349.11,159.65,350.69,208.51
3719,123.967,Right,2.2182,159.79,ear,194.57,364.51,709.32,272.75,194.57,364.51,253.97,163.86,200.94,63.33,290.30,74.12,349.45,188.54,358.04,225.57
3720,124.000,Right,2.2743,158.45,ear,196.56,366.15,715.09,272.84,196.56,366.15,249.39,168.48,236.46,76.69,330.89,138.16,359.20,186.09,358.91,218.12
3721,124.033,Right,2.4184,152.92,ear,194.41,385.00,715.74,269.33,194.41,385.00,270.61,197.67,325.89,180.58,336.34,189.96,345.97,213.66,346.80,243.81
3722,124.067,Right,2.2914,149.78,ear,190.13,398.26,716.46,267.43,190.13,398.26,303.41,206.58,370.91,229.74,374.62,236.96,368.06,249.93,350.05,265.59
3723,124.100,Right,2.2152,152.89,ear,189.42,398.76,720.09,266.22,189.42,398.76,311.77,214.21,380.99,236.85,381.71,251.97,368.23,265.73,344.44,273.60
3724,124.133,Right,2.2218,154.98,ear,189.04,394.37,723.05,265.00,189.04,394.37,308.34,211.17,377.55,237.60,378.85,255.53,370.10,265.45,346.24,268.05
3725,124.167,Right,2.1896,154.60,ear,194.13,389.40,726.03,267.27,194.13,389.40,316.78,207.83,389.67,229.25,387.74,250.94,372.74,267.89,344.35,274.37
3726,124.200,Right,2.1912,152.40,ear,199.58,385.26,727.26,271.00,199.58,385.26,322.83,213.80,392.13,222.72,394.91,238.66,378.47,264.04,349.25,276.85
3727,124.233,Right,2.2326,152.20,ear,201.65,384.66,729.84,270.09,201.65,384.66,318.60,213.42,391.87,224.53,391.05,243.92,370.46,274.75,344.51,284.22
3728,124.267,Right,2.2948,151.02,ear,200.70,383.26,730.39,270.62,200.70,383.26,319.01,214.50,386.51,227.71,383.48,252.48,365.17,278.54,344.24,285.21
3729,124.300,Right,2.3430,149.40,ear,200.99,379.91,732.62,271.00,200.99,379.91,322.01,215.26,385.42,226.55,380.40,255.87,363.08,277.48,338.26,285.02
3730,124.333,Right,2.4068,148.66,ear,195.79,379.42,733.58,269.47,195.79,379.42,318.61,216.66,378.54,222.24,376.06,255.44,357.46,279.47,333.55,281.87
3731,124.367,Right,2.4627,147.00,ear,195.22,377.24,734.27,269.04,195.22,377.24,313.48,214.64,373.32,222.44,372.74,250.55,350.25,278.57,325.50,282.99
3732,124.400,Right,2.5253,146.30,ear,188.00,378.66,734.12,267.66,188.00,378.66,307.41,213.15,367.03,220.68,365.20,247.89,346.82,276.75,318.43,284.89
3733,124.433,Right,2.5817,146.64,ear,179.29,380.78,731.52,267.49,179.29,380.78,293.34,213.01,355.72,221.76,352.11,247.68,333.14,271.14,305.71,283.20
3734,124.467,Right,2.5981,146.81,ear,176.70,381.23,731.48,268.41,176.70,381.23,290.01,220.43,352.48,225.49,349.56,247.55,330.29,269.52,299.60,280.82
3735,124.500,Right,2.5865,147.74,ear,177.21,382.13,732.10,274.09,177.21,382.13,292.95,213.44,353.34,223.46,349.60,249.05,330.19,273.01,300.83,279.80
3736,124.533,Right,2.6134,148.98,ear,177.34,382.04,732.80,275.27,177.34,382.04,288.92,212.86,347.27,220.96,343.20,246.32,319.66,272.93,290.80,284.03
3737,124.567,Right,2.6189,150.20,ear,172.00,383.58,732.36,276.43,172.00,383.58,291.20,217.75,342.78,222.08,336.96,252.08,313.97,273.86,288.88,282.69
3738,124.600,Right,2.5982,152.23,ear,175.36,383.12,730.64,283.91,175.36,383.12,292.97,216.20,339.70,223.91,333.47,254.57,311.80,275.39,285.75,281.09
3739,124.633,Right,2.4878,157.41,ear,171.21,382.28,727.02,283.34,171.21,382.28,285.24,221.74,340.50,220.51,336.18,247.80,316.90,269.42,282.51,275.91
3740,124.667,Right,2.4204,161.55,ear,170.24,382.86,722.71,282.99,170.24,382.86,287.96,220.40,336.02,225.04,329.32,253.93,306.05,277.31,277.52,280.39
3741,124.700,Right,2.3533,164.61,ear,166.84,384.51,717.35,283.60,166.84,384.51,286.09,226.74,334.41,225.15,330.48,249.94,309.81,270.54,279.26,281.68
3742,124.733,Right,2.2620,168.41,ear,168.95,383.14,709.80,283.18,168.95,383.14,289.71,226.44,332.67,229.45,328.77,254.77,310.19,273.14,281.93,284.70
3743,124.767,Right,2.1987,171.04,ear,165.98,384.30,704.72,283.29,165.98,384.30,293.27,229.54,331.75,235.11,326.27,261.71,309.57,274.52,278.00,281.19
3744,124.800,Right,2.1976,170.93,ear,169.84,380.79,700.99,283.79,169.84,380.79,298.71,223.19,328.15,238.06,324.84,263.59,309.71,277.01,283.02,283.89
3745,124.833,Right,2.1102,173.75,ear,170.49,378.49,695.77,284.28,170.49,378.49,294.17,224.83,331.17,245.56,323.06,278.68,305.88,294.50,284.81,292.60
3746,124.867,Right,2.0843,174.00,ear,173.59,375.01,692.30,284.79,173.59,375.01,313.62,230.90,332.08,242.84,325.58,276.65,307.28,291.40,285.83,288.55
3747,124.900,Right,2.0047,175.84,ear,162.73,379.67,690.67,284.58,162.73,379.67,295.19,230.95,340.10,247.73,324.69,291.85,309.05,308.47,292.60,312.37
3748,124.933,Right,1.8570,176.07,ear,159.24,380.36,689.69,284.55,159.24,380.36,316.68,249.59,362.84,276.10,347.73,309.14,328.69,329.41,300.75,329.42
3749,124.967,Right,1.7275,175.95,ear,151.47,382.55,690.04,285.08,151.47,382.55,342.40,281.54,386.33,297.60,350.92,340.87,322.25,353.64,297.15,352.21
3750,125.000,Right,1.6505,174.92,ear,162.50,382.45,688.33,286.32,162.50,382.45,359.92,316.86,401.12,315.66,387.63,343.34,344.66,370.93,320.96,379.14
3750,125.000,Left,1.5079,174.92,ear,394.50,497.94,688.33,286.32,394.50,497.94,432.81,351.70,380.65,280.06,353.45,273.53,325.30,280.94,295.11,307.40
3751,125.033,Right,1.5152,176.74,ear,177.25,373.23,686.26,286.66,177.25,373.23,380.17,339.53,431.79,370.11,410.42,390.28,352.06,411.53,320.31,406.83
3751,125.033,Left,1.5657,176.74,ear,390.28,527.60,686.26,286.66,390.28,527.60,425.23,378.52,391.17,302.26,365.49,294.61,348.43,297.98,344.28,318.45
3752,125.067,Right,1.5219,176.91,ear,170.24,378.49,686.52,286.76,170.24,378.49,388.52,384.07,442.77,401.11,424.02,416.07,371.32,442.19,324.22,438.01
3752,125.067,Left,1.5959,176.91,ear,372.91,549.82,686.52,286.76,372.91,549.82,425.78,395.01,396.65,327.85,367.21,319.25,336.68,331.59,309.54,361.70
3753,125.100,Right,1.6102,177.69,ear,178.43,382.52,686.23,286.81,178.43,382.52,406.26,418.36,444.90,440.53,411.98,474.93,372.98,481.70,315.18,462.57
3753,125.100,Left,1.7325,177.69,ear,356.13,567.72,686.23,286.81,356.13,567.72,399.70,399.38,376.32,336.56,350.66,325.32,324.40,334.63,306.90,363.73
3754,125.133,Right,1.7184,177.70,ear,183.18,393.83,686.27,287.28,183.18,393.83,415.38,428.90,442.92,471.74,423.21,499.38,382.27,504.85,314.17,479.67
3754,125.133,Left,1.6940,177.70,ear,352.17,575.37,686.27,287.28,352.17,575.37,412.99,413.53,394.18,362.18,368.06,360.90,345.79,371.17,330.60,392.51
